episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
224,0.735,5,0,28,23,10.0,7.35,7.142857142857142,57.14285714285714,3.571428571428571,32.142857142857146
225,0.66,5,0,24,19,10.0,6.6,0.0,12.5,54.166666666666664,33.33333333333333
226,0.759,8,0,35,27,10.0,7.59,14.285714285714285,45.714285714285715,14.285714285714285,25.71428571428571
227,0.67,5,0,18,13,10.0,6.7,11.11111111111111,61.111111111111114,11.11111111111111,16.666666666666664
228,0.645,7,0,24,17,10.0,6.45,8.333333333333332,29.166666666666668,54.166666666666664,8.333333333333332
229,0.672,7,0,26,19,10.0,6.72,15.384615384615385,7.6923076923076925,53.84615384615385,23.076923076923077
230,0.75,5,0,21,16,10.0,7.5,9.523809523809524,19.047619047619047,28.57142857142857,42.857142857142854
231,0.712,7,0,29,22,10.0,7.12,10.344827586206897,41.37931034482759,27.586206896551722,20.689655172413794
232,0.704,7,0,30,23,10.0,7.04,0.0,46.666666666666664,46.666666666666664,6.666666666666667
233,0.755,5,0,19,14,10.0,7.55,15.789473684210526,63.1578947368421,10.526315789473683,10.526315789473683
234,0.824,5,0,31,26,10.0,8.24,6.451612903225806,58.06451612903226,29.03225806451613,6.451612903225806
235,0.796,4,0,29,25,10.0,7.96,20.689655172413794,68.96551724137932,3.4482758620689653,6.896551724137931
236,0.675,6,0,23,17,10.0,6.75,8.695652173913043,82.6086956521739,4.3478260869565215,4.3478260869565215
237,0.55,5,0,20,15,10.0,5.5,25.0,50.0,10.0,15.0
238,0.664,7,0,26,19,10.0,6.64,26.923076923076923,65.38461538461539,7.6923076923076925,0.0
239,0.8,4,0,30,26,10.0,8.0,6.666666666666667,26.666666666666668,26.666666666666668,40.0
240,0.64,7,0,33,26,10.0,6.4,6.0606060606060606,42.42424242424242,27.27272727272727,24.242424242424242
241,0.584,10,0,30,20,10.0,5.84,3.3333333333333335,13.333333333333334,40.0,43.333333333333336
242,0.655,7,0,21,14,10.0,6.55,14.285714285714285,14.285714285714285,33.33333333333333,38.095238095238095
243,0.772,6,0,27,21,10.0,7.72,11.11111111111111,33.33333333333333,51.85185185185185,3.7037037037037033
244,0.646,10,0,24,14,10.0,6.46,12.5,0.0,75.0,12.5
245,0.725,5,0,20,15,10.0,7.25,5.0,30.0,45.0,20.0
246,0.636,8,0,30,22,10.0,6.36,6.666666666666667,16.666666666666664,70.0,6.666666666666667
247,0.751,8,0,28,20,10.0,7.51,14.285714285714285,14.285714285714285,53.57142857142857,17.857142857142858
248,0.61,8,0,23,15,10.0,6.1,8.695652173913043,56.52173913043478,17.391304347826086,17.391304347826086
249,0.735,7,0,24,17,10.0,7.35,4.166666666666666,20.833333333333336,54.166666666666664,20.833333333333336
250,0.708,12,0,37,25,10.0,7.08,16.216216216216218,56.75675675675676,13.513513513513514,13.513513513513514
251,0.577,11,0,30,19,10.0,5.77,0.0,26.666666666666668,66.66666666666666,6.666666666666667
252,0.696,7,0,27,20,10.0,6.96,33.33333333333333,18.51851851851852,33.33333333333333,14.814814814814813
253,0.602,9,0,27,18,10.0,6.02,3.7037037037037033,3.7037037037037033,29.629629629629626,62.96296296296296
254,0.788,5,0,28,23,10.0,7.88,3.571428571428571,25.0,35.714285714285715,35.714285714285715
255,0.649,9,0,28,19,10.0,6.49,7.142857142857142,14.285714285714285,71.42857142857143,7.142857142857142
